date,open,high,low,close,volume,close_weight,middle,ema_25,wma_50,wma_100,wma_200,macd,macds,macdh,mfi
1597915.8,11765.81,11773.29,11743.94,11772.42,363.653979,11765.517500000002,11763.865,11741.399479645874,11739.81907450975,11741.250063366377,11792.429581094548,6.774078030863166,1.61326618698808,5.160811843875086,43.23556199358441
1597916.7,11772.42,11803.0,11772.42,11780.49,625.449463,11784.099999999999,11782.082499999999,11744.406442750038,11741.345184313672,11741.751532673308,11791.463501492557,8.865151329946457,3.0636432155797557,5.801508114366701,41.83502631983635
1597917.6,11780.24,11802.54,11762.6,11770.1,589.635452,11776.335,11778.869999999999,11746.382870230804,11742.42642352936,11742.048756435683,11790.417933333354,9.573597346834504,4.365634041830705,5.207963305003799,40.66327934044891
1597918.5,11770.0,11783.23,11762.47,11777.27,372.75275,11775.06,11773.2425,11748.758803289973,11743.739223529357,11742.499821782218,11789.468151741316,10.59151263246713,5.61080975995799,4.98070287250914,40.57033886766603
1597919.4,11777.26,11777.26,11758.51,11763.86,461.797227,11765.872500000001,11769.222500000002,11749.920433806128,11744.470360784258,11742.689843564396,11788.40973233833,10.198580019987276,6.528363811963847,3.6702162080234286,40.31960311504289
1597920.3,11763.87,11777.81,11748.15,11777.49,430.623227,11770.235,11766.83,11752.041169667194,11745.72812549014,11743.160861386179,11787.511973134351,10.861797146731988,7.395050478917475,3.4667466678145127,46.14115949849334
1597921.2,11777.48,11777.49,11736.68,11755.05,519.257325,11756.0675,11761.675,11752.272618154333,11746.091827450924,11743.19047128717,11786.414355721416,9.467545070572669,7.809549397248514,1.6579956733241552,44.9990394492172
1597922.1,11755.05,11765.23,11740.0,11760.89,410.654878,11756.752499999999,11755.2925,11752.935493680923,11746.673733333277,11743.341635643605,11785.399024378132,8.733159027193324,7.994271323237475,0.7388877039558484,45.181059132734916
1597923.0,11760.77,11767.5,11743.33,11764.32,338.575521,11759.8675,11758.98,11753.811224936237,11747.372101960727,11743.563304950536,11784.441584577138,8.331880400304726,8.061793138650925,0.27008726165380104,52.71497002859958
1597923.9,11764.33,11817.13,11754.47,11817.13,774.14201,11801.465,11788.265,11758.68189994114,11750.097333333277,11744.825902970337,11784.03322388062,12.135301642481863,8.876494839417113,3.2588068030647506,54.247689789978494
1597924.8,11817.14,11844.88,11789.75,11809.9,992.976156,11813.607499999998,11815.4175,11762.621753791822,11752.47981176465,11745.941881188159,11783.572854228878,14.400143907521851,9.98122465303806,4.418919254483791,57.52781769258626
1597925.7,11809.9,11815.45,11792.87,11798.52,465.145983,11801.34,11804.185,11765.383157346298,11754.344784313667,11746.83916831687,11783.019255223902,15.10268250369154,11.005516223168756,4.097166280522783,50.529472941653516
1597926.6,11798.53,11809.24,11779.43,11798.21,443.55031,11796.2725,11796.352499999999,11767.90829908889,11756.163145097982,11747.738300990137,11782.483019403007,15.456264794096569,11.89566593735432,3.5605988567422493,49.849180913169654
1597927.5,11797.94,11802.65,11776.64,11783.26,504.067692,11786.4525,11790.122500000001,11769.089199158974,11757.398415686217,11748.351340594098,11781.822112437834,14.364555593769182,12.389443868637292,1.9751117251318906,43.39111069903346
1597928.4,11783.27,11792.56,11738.81,11753.98,741.113544,11759.8325,11767.154999999999,11767.926953069822,11757.506580392099,11748.396304950535,11780.894354228878,11.009802737744394,12.113515642458712,-1.1037129047143175,41.259535484566904
1597929.3,11753.99,11778.61,11747.03,11774.99,522.39682,11768.904999999999,11763.654999999999,11768.470264372143,11758.475592156805,11748.870439604,11780.201063184102,9.93197867404524,11.677208248776017,-1.745229574730777,40.45286410299487
1597930.2,11775.0,11811.0,11774.99,11800.0,682.017069,11796.4975,11790.2475,11770.89562865121,11760.43425882347,11749.852136633703,11779.780069651764,10.969444394235325,11.535655477867879,-0.5662110836325542,48.87470214292523
1597931.1,11799.99,11827.6,11790.91,11816.55,631.184047,11812.9025,11808.762499999999,11774.407503370347,11763.037443137195,11751.168627722813,11779.54383034828,12.977493669093747,11.824023116113052,1.1534705529806946,55.25872427082676
1597932.0,11816.38,11818.44,11790.03,11802.46,404.793725,11803.3475,11806.8275,11776.565387726474,11765.043921568567,11752.213823762417,11779.184998009972,13.278871378237454,12.114992768537933,1.1638786096995215,55.64981091851402
1597932.9,11802.47,11834.39,11802.05,11823.18,650.793512,11820.7,11815.5225,11780.15112713213,11767.847733333272,11753.684100990138,11779.051191542312,15.016544838355912,12.69530318250153,2.321241655854383,56.87165400367486
1597933.8,11822.23,11825.0,11804.79,11824.99,458.388633,11819.942500000001,11819.252499999999,11783.60027119889,11770.670282352881,11755.196198019843,11778.95525870649,16.351228662228095,13.426488278446843,2.924740383781252,57.28486748154155
1597934.7,11825.0,11888.0,11821.01,11840.16,870.057343,11847.3325,11843.5425,11787.951019568205,11774.034956862684,11757.00736039608,11779.028530348281,18.420724778798103,14.425335578517096,3.995389200281007,64.44914403622346
1597935.6,11842.04,11860.55,11823.99,11831.2,702.853133,11836.735,11839.445000000002,11791.277864216805,11776.96890980386,11758.645764356475,11779.032919403007,19.117444245866864,15.36375731198705,3.7536869338798144,57.95740483003821
1597936.5,11831.2,11852.09,11814.06,11814.22,696.136968,11823.6475,11827.892500000002,11793.042643892435,11779.151270588174,11759.953433663406,11778.887988557237,18.09091454917325,15.90918875942429,2.1817257897489597,49.63845765386504
1597937.4,11814.21,11849.98,11812.0,11848.99,540.635504,11839.99,11831.295,11797.34628666994,11782.638415686211,11761.958350495088,11779.108758208979,19.854164336104077,16.698183874760247,3.1559804613438303,46.90316655779459
1597938.3,11848.99,11860.52,11840.01,11854.35,628.927738,11852.307499999999,11850.967499999999,11801.731187695328,11786.249286274448,11764.068776237662,11779.39728905475,21.43694790893096,17.64593668159439,3.791011227336572,53.426512127139226
1597939.2,11854.34,11865.33,11822.0,11846.95,721.783383,11845.3075,11847.154999999999,11805.209557872611,11789.486015686212,11766.012126732712,11779.627122885595,21.84241141574421,18.48523162842435,3.3571797873198577,51.71340929897196
1597940.1,11846.83,11866.02,11840.03,11863.15,676.817924,11858.087500000001,11854.007500000002,11809.666514959334,11793.2483921568,11768.25371881192,11780.026881592063,23.203473577312252,19.42888001820193,3.774593559110322,58.29604119006498
1597941.0,11862.81,11880.01,11836.5,11860.42,719.009837,11859.337500000001,11859.935,11813.570629193231,11796.775584313662,11770.41624950499,11780.399686567187,23.78762799361357,20.300629613284258,3.486998380329311,66.49475002526371
1597941.9,11860.43,11875.51,11837.0,11840.99,583.616676,11848.622500000001,11853.4825,11815.679811562983,11799.429035294053,11772.164685148555,11780.582618905495,22.424243242925513,20.72535233921251,1.6988909037130036,60.22018299470503
1597942.8,11840.99,11854.42,11828.88,11836.36,624.110964,11839.005000000001,11840.1625,11817.270595288906,11801.809992156797,11773.798766336673,11780.724475124402,20.731172646314008,20.72651640063281,0.0046562456811969355,52.966670856987484
1597943.7,11836.36,11849.0,11822.79,11846.68,449.011971,11841.2875,11838.7075,11819.532857189759,11804.501082352874,11775.623277227762,11780.97764427863,19.99168801767155,20.57955072404056,-0.587862706369009,46.84802394808793
1597944.6,11846.67,11854.94,11816.32,11817.12,521.510592,11826.375,11833.7625,11819.347252790547,11805.930015686206,11776.830584158455,11780.945469651764,16.82643153633944,19.828926886500334,-3.002495350160892,46.22566556432114
1597945.5,11817.12,11835.09,11814.57,11816.49,510.970403,11820.66,11820.817500000001,11819.127464114352,11807.229850980324,11778.001516831722,11780.915202487584,14.104519118927783,18.684045332985825,-4.579526214058042,39.50301096297851
1597946.4,11816.49,11839.97,11814.34,11827.95,392.51057,11827.5525,11824.687499999998,11819.80612072094,11808.90037647052,11779.387045544594,11781.004831840819,12.725419428717942,17.492320152132248,-4.766900723414306,44.34065050103154
1597947.3,11827.94,11848.55,11827.72,11847.86,450.039727,11842.9975,11838.0175,11821.964111434714,11811.248729411696,11781.14832871291,11781.297497512462,13.088171301871625,16.611490382080124,-3.5233190802084984,41.4917425873363
1597948.2,11847.85,11859.07,11837.71,11850.31,658.935865,11849.349999999999,11848.734999999999,11824.144564401275,11813.574023529343,11782.936372277267,11781.62016069654,13.418667256029948,15.972925756870088,-2.55425850084014,49.77765578992205
1597949.1,11850.32,11868.95,11846.34,11859.68,628.69121,11858.6625,11856.3225,11826.87805944733,11816.18600784307,11784.89138811885,11782.042904975147,14.272147935145767,15.632770192525225,-1.3606222573794575,57.94510423265265
1597950.0,11859.69,11873.15,11853.87,11864.34,490.311951,11863.925,11862.7625,11829.75974718215,11818.91357647052,11786.922772277267,11782.518151243803,15.149921710120907,15.536200496044362,-0.3862787859234551,57.68840639984029
1597950.9,11864.34,11871.84,11852.01,11852.49,520.69573,11857.2075,11860.169999999998,11831.508228168139,11821.103819607773,11788.69377821786,11782.883711442808,14.719688380428124,15.372898072921114,-0.6532096924929895,50.55579770656563
1597951.8,11852.5,11856.28,11840.56,11851.59,338.553376,11850.005000000001,11850.2325,11833.052979847513,11823.18851764699,11790.414794059445,11783.247157213951,14.143070377043841,15.12693253374566,-0.983862156701818,53.11552279401579
1597952.7,11851.59,11857.07,11838.33,11843.09,400.410127,11845.395,11847.52,11833.825058320781,11824.851380392089,11791.936532673306,11783.533337810966,12.852066865823872,14.671959400161303,-1.8198925343374306,45.839922020836795
1597953.6,11843.09,11880.0,11840.89,11868.06,423.322533,11864.252499999999,11858.009999999998,11836.458515373028,11827.41526274503,11793.932011881227,11784.074947263702,13.686043409843478,14.474776202097738,-0.78873279225426,43.54834167883261
1597954.5,11868.06,11876.33,11860.71,11873.61,525.857371,11871.065,11869.6775,11839.316321882794,11830.082956862676,11795.995803960435,11784.676470646787,14.626212572140503,14.50506347610629,0.12114909603421253,51.50322495666655
1597955.4,11873.4,11879.34,11863.49,11864.85,487.448617,11868.1325,11870.27,11841.280450968732,11832.27399999993,11797.858154455484,11785.19662039803,14.49732843921447,14.503516468727927,-0.006188029513456428,52.52857742720416
1597956.3,11864.85,11868.09,11848.55,11853.06,333.793753,11855.689999999999,11858.637499999999,11842.186570124983,11833.873396078363,11799.451954455484,11785.605527860716,13.290626301575685,14.26093843529748,-0.9703121337217944,53.42955760412228
1597957.2,11853.07,11879.0,11850.0,11868.89,395.574633,11866.695,11862.74,11844.240680115368,11835.996996078362,11801.31897821786,11786.178172636835,13.456536292866076,14.1000580068112,-0.6435217139451233,60.4829743297438
1597958.1,11868.88,11880.0,11868.88,11869.24,359.993065,11871.84,11871.749999999998,11846.16370472188,11838.03951372542,11803.148932673306,11786.761922885591,13.46109214025455,13.97226483349987,-0.5111726932453191,67.51674698921504
1597959.0,11869.24,11869.25,11830.0,11830.82,417.00135,11840.2225,11849.8275,11844.983419743274,11838.489694117578,11804.181643564394,11786.970208955245,10.246415472080116,13.227094961215919,-2.9806794891358024,61.16622398272021
1597959.9,11830.71,11837.49,11815.0,11826.39,321.756192,11826.3175,11827.3975,11843.5531566861,11838.713788235225,11805.099019802017,11787.142415920418,7.257635569982085,12.033203082969152,-4.775567512987067,55.28231551827747
1597960.8,11826.34,11831.94,11804.67,11823.89,329.671325,11821.0975,11821.71,11842.040606171784,11838.792321568559,11805.94485742578,11787.297489054747,4.633860597456078,10.553334585866537,-5.919473988410459,47.31021069397813
1597961.7,11823.89,11838.03,11817.73,11830.18,326.715951,11829.03,11827.4575,11841.128251850878,11839.077152941107,11806.894055445582,11787.524653731363,3.0271552987815085,9.048098728449531,-6.020943429668023,44.49603991065301
1597962.6,11830.06,11831.48,11811.0,11815.36,440.471495,11818.3,11821.974999999999,11839.14607863158,11838.74183529405,11807.530500990137,11787.614349253752,0.5516208875851589,7.348803160276657,-6.797182272691498,36.17205554662889
1597963.5,11815.36,11824.69,11808.5,11822.36,315.808051,11819.4775,11817.7275,11837.854841813767,11838.645529411695,11808.284071287166,11787.783865671661,-0.8357820942655962,5.711886109368207,-6.547668203633803,37.548750604786
1597964.4,11822.36,11846.26,11818.63,11842.38,360.403339,11837.412499999999,11832.4075,11838.202930905016,11839.298956862674,11809.411065346572,11788.162567661711,-0.3162171131607465,4.506265464862416,-4.822482578023163,44.02155194669516
1597965.3,11842.38,11855.0,11832.36,11852.99,245.53061,11848.335,11845.682499999999,11839.340397758477,11840.306878431302,11810.730619802018,11788.658220895542,0.9408348476845276,3.793179341426838,-2.8523444937423106,49.95886413809371
1597966.2,11852.99,11868.51,11852.3,11864.31,367.634211,11862.357499999998,11859.527499999998,11841.26113639244,11841.699505882281,11812.255831683206,11789.276247761214,2.818002795951543,3.598144032331779,-0.7801412363802362,49.424696614321704
1597967.1,11864.3,11871.47,11852.46,11853.55,392.355735,11857.7575,11860.445,11842.206433593023,11842.584478431301,11813.54360792083,11789.795453233852,3.398256854612555,3.558166596787934,-0.15990974217537923,40.38196408777393
1597968.0,11853.54,11878.0,11845.03,11870.04,612.720951,11865.7775,11861.6525,11844.34747716279,11844.043443137183,11815.135013861425,11790.489049751264,5.12958687943501,3.8724506533173493,1.2571362261176606,51.170630645570036
1597968.9,11870.45,11872.14,11836.0,11852.55,608.889225,11853.31,11857.785,11844.97844045796,11844.733607843065,11816.348009901028,11791.01669203982,5.032371521339883,4.104434826921856,0.927936694418027,48.60776322702414
1597969.8,11852.55,11852.98,11827.69,11836.52,449.547352,11838.4275,11842.435000000001,11844.327791191963,11844.767364705809,11817.221613861426,11791.395429850767,3.6201102405375423,4.007569909644993,-0.387459669107451,41.00024354808413
1597970.7,11836.51,11848.01,11823.45,11830.01,555.777839,11832.869999999999,11834.495,11843.226422638736,11844.524949019535,11817.943051485188,11791.720011442807,1.953066670215776,3.59666926175915,-1.6436025915433738,33.328345109590366
1597971.6,11830.0,11832.77,11800.0,11819.8,484.413817,11818.092499999999,11820.6425,11841.424390128064,11843.857443137182,11818.447376237664,11791.95380398012,-0.18975170163503208,2.8393850690803135,-3.0291367707153456,32.9476703363661
1597972.5,11819.8,11837.57,11817.32,11826.1,363.062217,11826.7725,11825.197499999998,11840.245590887444,11843.420062745025,11819.072982178259,11792.259972139324,-1.3638714892476855,1.9987337574147137,-3.3626052466623992,38.91208031070844
1597973.4,11826.31,11832.64,11800.0,11808.87,439.432505,11812.595000000001,11816.955,11837.832083896103,11842.273396078359,11819.354251485189,11792.402354228874,-3.6426961491815746,0.8704477760954561,-4.5131439252770305,38.19840972888151
1597974.3,11808.87,11819.15,11788.96,11807.5,560.043122,11805.7775,11806.12,11835.498846673325,11841.029952941102,11819.606845544597,11792.539719900517,-5.4958756274863845,-0.402816904620912,-5.0930587228654725,31.49778513260206
1597975.2,11807.51,11829.93,11798.04,11820.76,463.809281,11817.372500000001,11814.060000000001,11834.365089236915,11840.281011764631,11820.117815841626,11792.8158671642,-5.82738803211214,-1.4877311301191576,-4.339656901992982,38.82579444908486
1597976.1,11820.76,11829.99,11817.39,11823.03,405.962049,11823.36,11822.7925,11833.493159295615,11839.604807843063,11820.668489108952,11793.12056965176,-5.839628371553772,-2.3581105784060803,-3.4815177931476917,44.698377713024016
1597977.0,11823.03,11829.61,11800.0,11802.15,508.75125,11808.4775,11813.6975,11831.082147042105,11838.104698039142,11820.793265346574,11793.225336318428,-7.4483109352568135,-3.376150649776227,-4.072160285480587,38.09696380206618
1597977.9,11802.14,11821.74,11792.16,11795.11,753.23671,11801.03,11802.7875,11828.315058808097,11836.328752941103,11820.774855445585,11793.26954079604,-9.185389172513169,-4.537998354323616,-4.647390818189553,31.80139807248305
1597978.8,11795.2,11808.54,11778.44,11808.54,984.321035,11801.015000000001,11797.68,11826.793900438244,11835.101490196004,11821.014754455486,11793.456868159225,-9.370332074382532,-5.504465098335399,-3.8658669760471325,24.36472160371193
1597979.7,11808.35,11826.01,11796.51,11818.27,827.608768,11814.765,11812.285,11826.13821578915,11834.26869803914,11821.43725940598,11793.75060199007,-8.632263612036695,-6.130024801075658,-2.502238810961037,33.36324342668241
1597980.6,11818.27,11841.94,11817.05,11841.92,565.187531,11835.7075,11829.794999999998,11827.352199189983,11834.380525490122,11822.312382178257,11794.287640298528,-6.069021784134748,-6.117824197687476,0.048802413552728297,32.952006173119415
1597981.5,11841.92,11872.63,11833.97,11866.58,834.719742,11859.939999999999,11853.775,11830.369722329215,11835.451003921493,11823.65205940598,11795.076706467682,-2.0244417561880255,-5.299147709387586,3.27470595319956,42.25728621100194
1597982.4,11866.58,11870.0,11849.06,11859.25,602.9954,11859.39,11861.2225,11832.591282150044,11836.192964705808,11824.821388118851,11795.797902487582,0.5827299666343606,-4.122772174183196,4.705502140817557,48.719243880015725
1597983.3,11859.24,11863.94,11843.97,11850.25,421.004104,11852.1025,11854.35,11833.949645061579,11836.573937254827,11825.788635643605,11796.432960696537,1.9007963595395267,-2.9180584674386516,4.818854826978178,49.51532331209893
1597984.2,11850.12,11859.82,11838.73,11849.99,396.893684,11849.6325,11849.665,11835.18351851838,11836.94792941169,11826.730352475288,11797.068019900516,2.8910672216788953,-1.7562333296151422,4.6473005512940375,50.04170338271759
1597985.1,11850.0,11870.0,11835.7,11869.99,454.254358,11861.42,11856.4225,11837.860940170813,11838.103850980317,11828.039823762416,11797.904229850765,5.229415421681551,-0.3591035793558035,5.588519001037355,50.60346761958261
1597986.0,11869.99,11870.0,11853.18,11869.99,392.102596,11865.79,11865.789999999999,11840.33240631152,11839.25440784306,11829.315592079249,11798.742533830864,7.001860131978901,1.1130891629111375,5.888770969067764,55.69911492376334
1597986.9,11869.99,11870.0,11849.3,11855.51,430.528473,11857.58,11861.199999999999,11841.499913518326,11839.829615686196,11830.27451089113,11799.43963681594,7.155634647087936,2.321598259746497,4.834036387341439,56.5808096775239
1597987.8,11855.5,11861.2,11843.79,11847.04,333.813126,11849.767500000002,11851.8825,11841.926074016916,11840.061278431294,11831.039875247565,11800.055756218924,6.518898046138929,3.1610582170249835,3.3578398291139457,51.6482419912063
1597988.7,11847.04,11864.52,11835.96,11849.03,441.355402,11849.635,11849.1375,11842.472529861769,11840.36260392149,11831.818653465387,11800.693296517431,6.104487341166532,3.749744041853293,2.354743299313239,46.30850782994907
1597989.6,11849.02,11849.65,11832.85,11843.72,357.311078,11842.485,11843.810000000001,11842.56848910317,11840.453850980313,11832.465827722812,11801.277407960219,5.286650038509833,4.057125241184601,1.2295247973252321,47.200497008318294
1597990.5,11843.73,11843.93,11827.0,11836.58,373.110672,11836.0225,11837.810000000001,11842.107836095234,11840.24423529404,11832.939992079248,11801.79078756221,4.016074943398053,4.048915181627292,-0.032840238229239205,49.6059281444526
1597991.4,11836.59,11840.19,11810.26,11810.47,491.940717,11817.8475,11824.377499999999,11839.6741563956,11838.994941176392,11832.873273267367,11802.037359701511,0.8919938866201846,3.4175309226258705,-2.525537036005686,53.11382212424252
1597992.3,11810.46,11838.0,11805.55,11825.26,737.160911,11823.5175,11819.8175,11838.5653751344,11838.339356862665,11833.076893069347,11802.427985074646,-0.3859840796503704,2.6568279221706224,-3.0428120018209928,52.4988367187466
1597993.2,11825.25,11848.0,11819.71,11836.93,577.516974,11835.3925,11832.4725,11838.439577047138,11838.159145097961,11833.485998019842,11802.931199004994,-0.45191001812781906,2.0350803341109343,-2.4869903522387533,52.58472997242224
1597994.1,11836.92,11858.91,11813.37,11852.12,531.80074,11844.130000000001,11840.33,11839.491917274281,11838.58511372541,11834.178154455485,11803.580635323402,0.7133264690255601,1.7707295610938594,-1.0574030920682993,50.38140965723174
1597995.0,11852.13,11858.48,11827.65,11832.84,511.848032,11837.9525,11842.775,11838.980231330106,11838.260933333255,11834.47306930697,11804.031607960218,0.08012626415802515,1.4326089017066925,-1.3524826375486674,41.7399383467677
1597995.9,11832.84,11838.19,11820.1,11838.07,469.203524,11833.6075,11832.3,11838.910213535482,11838.166556862665,11834.859451485188,11804.530397014943,0.00032409493906015996,1.1461519403531661,-1.145827845414106,41.43531303000101
1597996.8,11838.08,11838.19,11801.31,11821.82,743.013746,11820.785,11824.85,11837.595581725061,11837.446235294039,11834.909170297069,11804.861190049769,-1.3584989617975225,0.6452217599230284,-2.003720721720551,39.34921448255609
1597997.7,11821.81,11834.45,11816.1,11819.48,577.769892,11822.3775,11822.96,11836.202075438518,11836.657498039136,11834.896102970335,11805.160332338326,-2.5942891177946876,-0.0026804156205147978,-2.591608702174173,40.411330249642106
1597998.6,11819.48,11819.91,11800.11,11804.82,713.705967,11807.415,11811.079999999998,11833.788069635555,11835.312376470507,11834.577671287167,11805.306318407978,-4.702394919584549,-0.9426233164133216,-3.7597716031712274,33.24900343130241
1597999.5,11804.83,11830.0,11800.0,11829.99,485.524662,11822.494999999999,11816.205,11833.49591043282,11835.003913725408,11834.741437623801,11805.700024378128,-4.292592970337864,-1.61261724719823,-2.679975723139634,39.61149798692377
1598000.4,11829.98,11832.03,11817.36,11819.15,476.77434,11821.9225,11824.630000000001,11832.392378861065,11834.3045647058,11834.66557821786,11805.98101243783,-4.7873339734014735,-2.247560592438879,-2.5397733809625946,45.22407082314364
1598001.3,11819.15,11824.99,11797.0,11805.99,505.388817,11808.4925,11811.7825,11830.361426640982,11833.124980392075,11834.305530693107,11806.129730348277,-6.17019562567657,-3.032087599086417,-3.1381080265901526,44.85019854458393
1598002.2,11806.0,11818.86,11797.04,11804.69,473.052668,11806.32,11806.647500000001,11828.386701514753,11831.93133333325,11833.90467722776,11806.262998507482,-7.287022326168881,-3.88307454450291,-3.4039477816659707,44.18039059288108
1598003.1,11804.69,11804.75,11767.0,11776.47,640.998869,11781.1725,11788.2275,11824.39310909054,11829.681372548937,11832.93378811885,11806.113800497531,-10.330154102040979,-5.172490456010523,-5.157663646030455,42.70297595133242
1598004.0,11776.48,11789.05,11755.14,11760.02,786.080671,11766.057499999999,11770.1725,11819.441331468191,11826.859074509723,11831.63389702974,11805.803252736338,-13.908902312743521,-6.919772827357123,-6.989129485386398,41.19406005811734
1598004.9,11760.02,11779.18,11750.0,11768.69,764.650108,11766.64,11764.4725,11815.537382893715,11824.43230588227,11830.506489108948,11805.582496517432,-15.862634930101194,-8.708345247905937,-7.154289682195257,32.13766800996706
1598005.8,11768.69,11773.26,11745.3,11760.23,607.625887,11759.755,11761.869999999999,11811.282968824968,11821.719027450898,11829.210984158453,11805.280561691563,-17.887438149626178,-10.544163828249985,-7.343274321376192,25.04886751872308
1598006.7,11760.22,11768.38,11732.0,11766.27,665.597176,11758.23,11756.717499999999,11807.82043276151,11819.292541176388,11828.03749702974,11805.040975124399,-18.788153627605425,-12.192961788121073,-6.595191839484352,18.325513535500797
1598007.6,11766.28,11773.77,11743.73,11744.36,503.199935,11751.555,11757.035,11802.938861010623,11816.056964705802,11826.432964356472,11804.584462189076,-21.027538647358597,-13.959877159968578,-7.067661487390019,18.35239325858926
1598008.5,11744.36,11765.7,11736.57,11745.65,511.987325,11748.3925,11748.07,11798.532025548267,11812.927662745018,11824.859073267364,11804.145045771163,-22.439506527252888,-15.655803033425439,-6.783703493827449,18.266989581494737
1598009.4,11745.66,11745.66,11704.6,11707.05,956.90316,11716.09,11725.7425,11791.49494665994,11808.344799999919,11822.52708712875,11803.324253731364,-26.369230575292022,-17.798488541798754,-8.570742033493268,17.832009524114213
1598010.3,11707.06,11726.63,11688.04,11715.61,1274.778796,11711.4725,11709.335,11785.657643070714,11804.2037647058,11820.375855445582,11802.594249751266,-28.46472114768403,-19.93173506297581,-8.53298608470822,10.32290109274834
1598011.2,11715.6,11718.99,11652.0,11675.3,1511.304416,11680.3975,11690.472499999998,11777.168593603736,11798.589694117567,11817.438659405976,11801.466970646788,-32.99771551468439,-22.544931153317528,-10.45278436136686,9.525295755515527
1598012.1,11675.0,11688.39,11640.12,11643.22,1111.845327,11653.7375,11661.6825,11766.864855634218,11791.8658274509,11813.882007920827,11800.025940298528,-38.7322528049026,-25.78239548363454,-12.949857321268059,4.450760975778772
1598013.0,11643.72,11746.78,11626.0,11728.97,1275.662942,11707.68,11686.3675,11763.949866739278,11788.669670588155,11812.046677227758,11799.444647263703,-35.94327486641305,-27.814571360190243,-8.128703506222806,10.980018263819247
1598013.9,11728.97,11774.92,11714.21,11760.24,1112.539057,11752.4025,11744.585,11763.664492374719,11786.810431372469,11810.83755445548,11799.175047761215,-30.854095286498705,-28.422476145451935,-2.4316191410467702,19.573391011402812
1598014.8,11760.24,11762.67,11730.0,11750.72,624.861862,11748.5275,11750.9075,11762.668762192048,11784.650258823449,11809.451182178253,11798.812685074648,-27.274662905807418,-28.19291349752303,0.9182505917156121,19.336088421758145
1598015.7,11750.72,11771.78,11733.23,11750.35,661.359843,11751.427500000002,11751.52,11761.721165100353,11782.542870588155,11808.069201980234,11798.451257213952,-24.188957617165215,-27.392122321451467,3.2031647042862517,24.666327260117264
1598016.6,11750.35,11752.63,11715.03,11720.23,447.802056,11727.029999999999,11734.56,11758.529537015711,11779.316784313645,11806.100324752511,11797.79453034828,-23.898459654643375,-26.69338978808985,2.7949301334464742,25.365684094015666
1598017.5,11720.24,11726.28,11688.04,11697.29,698.690118,11702.225,11707.9625,11753.818803399117,11775.269184313645,11803.692631683203,11796.915923383105,-25.22848592725859,-26.400409015923596,1.1719230886650074,25.513946412515626
1598018.4,11697.29,11721.99,11674.44,11717.42,644.579171,11707.817500000001,11702.785,11751.018895445339,11772.112023529331,11801.70057623766,11796.24483830848,-24.3772132242957,-25.995769857598017,1.6185566333023154,30.807565945403287
1598019.3,11717.43,11737.43,11714.0,11728.13,493.971296,11726.9225,11724.2475,11749.258211180313,11769.446588235214,11799.927839603995,11795.68543830848,-22.578099702324835,-25.31223582654338,2.7341361242185442,35.43968255785131
1598020.2,11728.13,11745.2,11699.45,11745.02,558.68021,11733.6725,11729.449999999999,11748.932194935674,11767.505756862665,11798.498837623796,11795.299523383106,-19.563887117277773,-24.16256608469026,4.598678967412486,39.984725370612246
1598021.1,11745.03,11749.49,11727.96,11735.75,553.684285,11737.2375,11739.557499999999,11747.918179940623,11765.26079999992,11796.897158415875,11794.825881592062,-17.718861449593533,-22.873825157670915,5.154963708077382,44.49882842762755
1598022.0,11735.75,11736.69,11711.81,11724.94,478.803441,11724.595000000001,11727.2975,11746.150627637498,11762.660376470509,11795.097419802014,11794.250635820918,-16.9337403544032,-21.685808197017373,4.752067842614174,46.35736966933939
1598022.9,11724.94,11757.72,11717.96,11738.46,661.772585,11738.15,11734.77,11745.559040896153,11760.650705882274,11793.58075445548,11793.817488557237,-15.047121372652327,-20.358070832144364,5.310949459492036,55.09227106289878
1598023.8,11738.45,11762.81,11734.46,11741.91,494.595239,11745.2725,11744.407499999998,11745.278345442603,11758.820760784234,11792.149182178251,11793.424386567187,-13.122310245949848,-18.91091871490546,5.788608468955612,65.81123783805735
1598024.7,11741.91,11756.89,11720.0,11720.0,445.993952,11729.2225,11734.7,11743.333857331632,11756.18385882345,11790.300200000034,11792.817073631863,-13.212531611115992,-17.771241294147565,4.558709683031573,70.54905035645382
1598025.6,11720.01,11734.16,11711.2,11734.02,585.634493,11728.35,11724.847500000002,11742.61740676766,11754.173835294037,11788.752635643597,11792.35641393037,-12.014243146661101,-16.619841664650274,4.605598517989172,61.24273607214755
1598026.5,11734.01,11750.0,11728.17,11732.66,482.601201,11735.8725,11736.210000000001,11741.851452400917,11752.195105882274,11787.197384158448,11791.888439303506,-11.046988729818622,-15.505271077683943,4.458282347865321,58.118185884156794
1598027.4,11732.66,11732.66,11709.14,11710.08,500.941117,11715.49,11721.134999999998,11739.407494523923,11749.435921568549,11785.211154455477,11791.202039801019,-11.964530269560782,-14.797122916059312,2.8325926464985294,59.06376798528535
1598028.3,11710.13,11716.41,11658.73,11660.39,954.036342,11673.98,11686.414999999999,11733.32922571439,11744.845105882276,11782.268471287161,11790.027965174153,-16.510928566855,-15.13988404621845,-1.3710445206365502,48.65460379060966
